,Location,Date,CCG,Radius,lat/long,distance_from_LHR,Pollutant,Indicator Value (R µg/m3)
222,Heathrow Oaks Road,2006,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
223,Heathrow Oaks Road,2007,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
224,Heathrow Oaks Road,2008,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
225,Heathrow Oaks Road,2009,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
226,Heathrow Oaks Road,2010,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
227,Heathrow Oaks Road,2011,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
228,Heathrow Oaks Road,2012,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
229,Heathrow Oaks Road,2013,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
230,Heathrow Oaks Road,2014,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
231,Heathrow Oaks Road,2015,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
232,Heathrow Oaks Road,2016,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
233,Heathrow Oaks Road,2017,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
234,Heathrow Oaks Road,2018,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
235,Heathrow Oaks Road,2019,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
236,Heathrow Oaks Road,2020,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826,Carbon monoxide,
237,Hillingdon 2 - Hillingdon Hospital,2004,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
238,Hillingdon 2 - Hillingdon Hospital,2005,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
239,Hillingdon 2 - Hillingdon Hospital,2006,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
240,Hillingdon 2 - Hillingdon Hospital,2007,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
241,Hillingdon 2 - Hillingdon Hospital,2008,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
242,Hillingdon 2 - Hillingdon Hospital,2009,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
243,Hillingdon 2 - Hillingdon Hospital,2010,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
244,Hillingdon 2 - Hillingdon Hospital,2011,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212,Carbon monoxide,
245,Hillingdon Harmondsworth,2007,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
246,Hillingdon Harmondsworth,2008,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
247,Hillingdon Harmondsworth,2009,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
248,Hillingdon Harmondsworth,2010,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
249,Hillingdon Harmondsworth,2011,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
250,Hillingdon Harmondsworth,2012,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
251,Hillingdon Harmondsworth,2013,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
252,Hillingdon Harmondsworth,2014,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
253,Hillingdon Harmondsworth,2015,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
254,Hillingdon Harmondsworth,2016,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
255,Hillingdon Harmondsworth,2017,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
256,Hillingdon Harmondsworth,2018,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
257,Hillingdon Harmondsworth,2019,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
258,Hillingdon Harmondsworth,2020,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155,Carbon monoxide,
259,Hillingdon Harmondsworth Osiris,2007,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
260,Hillingdon Harmondsworth Osiris,2008,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
261,Hillingdon Harmondsworth Osiris,2009,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
262,Hillingdon Harmondsworth Osiris,2010,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
263,Hillingdon Harmondsworth Osiris,2011,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
264,Hillingdon Harmondsworth Osiris,2012,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
265,Hillingdon Harmondsworth Osiris,2013,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
266,Hillingdon Harmondsworth Osiris,2014,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
267,Hillingdon Harmondsworth Osiris,2015,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
268,Hillingdon Harmondsworth Osiris,2016,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
269,Hillingdon Harmondsworth Osiris,2017,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
270,Hillingdon Harmondsworth Osiris,2018,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
271,Hillingdon Harmondsworth Osiris,2019,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
272,Hillingdon Harmondsworth Osiris,2020,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273,Carbon monoxide,
273,Hillingdon Hayes,2008,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
274,Hillingdon Hayes,2009,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
275,Hillingdon Hayes,2010,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
276,Hillingdon Hayes,2011,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
277,Hillingdon Hayes,2012,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
278,Hillingdon Hayes,2013,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
279,Hillingdon Hayes,2014,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
280,Hillingdon Hayes,2015,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
281,Hillingdon Hayes,2016,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
282,Hillingdon Hayes,2017,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
283,Hillingdon Hayes,2018,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
284,Hillingdon Hayes,2019,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
285,Hillingdon Hayes,2020,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562,Carbon monoxide,
286,Hillingdon Oxford Avenue,2005,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
287,Hillingdon Oxford Avenue,2006,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
288,Hillingdon Oxford Avenue,2007,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
289,Hillingdon Oxford Avenue,2008,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
290,Hillingdon Oxford Avenue,2009,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
291,Hillingdon Oxford Avenue,2010,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
292,Hillingdon Oxford Avenue,2011,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
293,Hillingdon Oxford Avenue,2012,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
294,Hillingdon Oxford Avenue,2013,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
295,Hillingdon Oxford Avenue,2014,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
296,Hillingdon Oxford Avenue,2015,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
297,Hillingdon Oxford Avenue,2016,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
298,Hillingdon Oxford Avenue,2017,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
299,Hillingdon Oxford Avenue,2018,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
300,Hillingdon Oxford Avenue,2019,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
301,Hillingdon Oxford Avenue,2020,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573,Carbon monoxide,
302,Hillingdon Sipson,2006,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
303,Hillingdon Sipson,2007,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
304,Hillingdon Sipson,2008,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
305,Hillingdon Sipson,2009,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
306,Hillingdon Sipson,2010,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
307,Hillingdon Sipson,2011,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
308,Hillingdon Sipson,2012,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
309,Hillingdon Sipson,2013,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
310,Hillingdon Sipson,2014,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
311,Hillingdon Sipson,2015,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
312,Hillingdon Sipson,2016,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
313,Hillingdon Sipson,2017,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
314,Hillingdon Sipson,2018,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
315,Hillingdon Sipson,2019,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
316,Hillingdon Sipson,2020,Hillingdon,Inner,"[51.484384, -0.455695]",1.6001462869290728,Carbon monoxide,
317,Hillingdon South Ruislip,2004,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
318,Hillingdon South Ruislip,2005,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
319,Hillingdon South Ruislip,2006,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
320,Hillingdon South Ruislip,2007,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
321,Hillingdon South Ruislip,2008,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
322,Hillingdon South Ruislip,2009,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
323,Hillingdon South Ruislip,2010,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
324,Hillingdon South Ruislip,2011,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
325,Hillingdon South Ruislip,2012,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
326,Hillingdon South Ruislip,2013,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
327,Hillingdon South Ruislip,2014,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
328,Hillingdon South Ruislip,2015,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
329,Hillingdon South Ruislip,2016,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
330,Hillingdon South Ruislip,2017,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
331,Hillingdon South Ruislip,2018,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
332,Hillingdon South Ruislip,2019,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
333,Hillingdon South Ruislip,2020,Hillingdon,Inner,"[51.5536028, -0.4504637]",9.29777723491538,Carbon monoxide,
334,Hounslow Boston Manor Park,2018,Hounslow,Inner,"[51.4896481, -0.31872439]",9.638777328548976,Carbon monoxide,
335,Hounslow Boston Manor Park,2019,Hounslow,Inner,"[51.4896481, -0.31872439]",9.638777328548976,Carbon monoxide,
336,Hounslow Boston Manor Park,2020,Hounslow,Inner,"[51.4896481, -0.31872439]",9.638777328548976,Carbon monoxide,
337,Iver North Park Road,2020,Buckinghamshire,Inner,"[51.5086086, -0.5068108]",5.624249236703262,Carbon monoxide,0.15554425999298732
338,Iver Primary School,2020,Buckinghamshire,Inner,"[51.5086086, -0.5068108]",5.624249236703262,Carbon monoxide,0.12892143566981176
339,Iver Thorney Lane North,2020,Buckinghamshire,Inner,"[51.519876, -0.50368]",6.513179943396528,Carbon monoxide,0.13178355774997713
340,"National Physical Laboratory, Teddington",2004,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
341,"National Physical Laboratory, Teddington",2005,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
342,"National Physical Laboratory, Teddington",2006,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
343,"National Physical Laboratory, Teddington",2007,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
344,"National Physical Laboratory, Teddington",2008,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
345,"National Physical Laboratory, Teddington",2009,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
346,"National Physical Laboratory, Teddington",2010,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
347,"National Physical Laboratory, Teddington",2011,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
348,"National Physical Laboratory, Teddington",2012,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
349,"National Physical Laboratory, Teddington",2013,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
350,"National Physical Laboratory, Teddington",2014,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
351,"National Physical Laboratory, Teddington",2015,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
352,"National Physical Laboratory, Teddington",2016,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
353,"National Physical Laboratory, Teddington",2017,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
354,"National Physical Laboratory, Teddington",2018,South West London,Inner,"[51.423683249999996, -0.3425023787005623]",9.304252718514952,Carbon monoxide,
355,Richmond Upon Thames - Barnes Wetlands,2004,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
356,Richmond Upon Thames - Barnes Wetlands,2005,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
357,Richmond Upon Thames - Barnes Wetlands,2006,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
358,Richmond Upon Thames - Barnes Wetlands,2007,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
359,Richmond Upon Thames - Barnes Wetlands,2008,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
360,Richmond Upon Thames - Barnes Wetlands,2009,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
361,Richmond Upon Thames - Barnes Wetlands,2010,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
362,Richmond Upon Thames - Barnes Wetlands,2011,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
363,Richmond Upon Thames - Barnes Wetlands,2012,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
364,Richmond Upon Thames - Barnes Wetlands,2013,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
365,Richmond Upon Thames - Barnes Wetlands,2014,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
366,Richmond Upon Thames - Barnes Wetlands,2015,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
367,Richmond Upon Thames - Barnes Wetlands,2016,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
368,Richmond Upon Thames - Barnes Wetlands,2017,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
369,Richmond Upon Thames - Barnes Wetlands,2018,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
370,Richmond Upon Thames - Barnes Wetlands,2019,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
371,Richmond Upon Thames - Barnes Wetlands,2020,South West London,Outer,"[51.4768236, -0.2354815]",15.174090369124158,Carbon monoxide,
372,Richmond Upon Thames - Castelnau,2004,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
373,Richmond Upon Thames - Castelnau,2005,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
374,Richmond Upon Thames - Castelnau,2006,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
375,Richmond Upon Thames - Castelnau,2007,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
376,Richmond Upon Thames - Castelnau,2008,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
377,Richmond Upon Thames - Castelnau,2009,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
378,Richmond Upon Thames - Castelnau,2010,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
379,Richmond Upon Thames - Castelnau,2011,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
380,Richmond Upon Thames - Castelnau,2012,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
381,Richmond Upon Thames - Castelnau,2013,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
382,Richmond Upon Thames - Castelnau,2014,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
383,Richmond Upon Thames - Castelnau,2015,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
384,Richmond Upon Thames - Castelnau,2016,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
385,Richmond Upon Thames - Castelnau,2017,South West London,Outer,"[51.48132301, -0.236664515]",15.124850309512102,Carbon monoxide,
